GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0020400081,311,2544,LeBron James,1610612739,Cleveland Cavaliers,3,7,46,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-237,35,1,0,20041113,CLE,WAS
Shot Chart Detail,0020400081,315,2544,LeBron James,1610612739,Cleveland Cavaliers,3,7,36,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,-195,84,1,1,20041113,CLE,WAS
Shot Chart Detail,0020400081,318,2544,LeBron James,1610612739,Cleveland Cavaliers,3,7,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,144,51,1,0,20041113,CLE,WAS
Shot Chart Detail,0020400081,347,2544,LeBron James,1610612739,Cleveland Cavaliers,3,2,49,Made Shot,Running Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,0,49,1,1,20041113,CLE,WAS
Shot Chart Detail,0020400081,371,2544,LeBron James,1610612739,Cleveland Cavaliers,4,11,20,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-140,-24,1,1,20041113,CLE,WAS
Shot Chart Detail,0020400081,389,2544,LeBron James,1610612739,Cleveland Cavaliers,4,9,24,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-118,107,1,1,20041113,CLE,WAS
Shot Chart Detail,0020400081,399,2544,LeBron James,1610612739,Cleveland Cavaliers,4,8,13,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,136,-23,1,0,20041113,CLE,WAS
Shot Chart Detail,0020400081,406,2544,LeBron James,1610612739,Cleveland Cavaliers,4,7,41,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,-3,1,1,20041113,CLE,WAS
Shot Chart Detail,0020400096,11,2544,LeBron James,1610612739,Cleveland Cavaliers,1,10,8,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,-1,1,1,20041115,CLE,GSW
Shot Chart Detail,0020400096,27,2544,LeBron James,1610612739,Cleveland Cavaliers,1,8,0,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-120,100,1,0,20041115,CLE,GSW
Shot Chart Detail,0020400096,30,2544,LeBron James,1610612739,Cleveland Cavaliers,1,7,37,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,130,127,1,1,20041115,CLE,GSW
Shot Chart Detail,0020400096,58,2544,LeBron James,1610612739,Cleveland Cavaliers,1,4,31,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-72,45,1,0,20041115,CLE,GSW
Shot Chart Detail,0020400096,63,2544,LeBron James,1610612739,Cleveland Cavaliers,1,3,32,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,149,-18,1,1,20041115,CLE,GSW
Shot Chart Detail,0020400096,69,2544,LeBron James,1610612739,Cleveland Cavaliers,1,2,45,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,7,1,0,20041115,CLE,GSW
Shot Chart Detail,0020400096,70,2544,LeBron James,1610612739,Cleveland Cavaliers,1,2,42,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,3,1,1,20041115,CLE,GSW
Shot Chart Detail,0020400096,96,2544,LeBron James,1610612739,Cleveland Cavaliers,1,0,19,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-102,87,1,1,20041115,CLE,GSW
Shot Chart Detail,0020400096,102,2544,LeBron James,1610612739,Cleveland Cavaliers,2,11,31,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-179,184,1,1,20041115,CLE,GSW
Shot Chart Detail,0020400096,115,2544,LeBron James,1610612739,Cleveland Cavaliers,2,9,31,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-228,99,1,1,20041115,CLE,GSW
Shot Chart Detail,0020400096,118,2544,LeBron James,1610612739,Cleveland Cavaliers,2,8,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-118,143,1,0,20041115,CLE,GSW
Shot Chart Detail,0020400096,183,2544,LeBron James,1610612739,Cleveland Cavaliers,2,2,15,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-197,156,1,1,20041115,CLE,GSW
Shot Chart Detail,0020400096,192,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,7,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,148,-9,1,1,20041115,CLE,GSW
Shot Chart Detail,0020400096,225,2544,LeBron James,1610612739,Cleveland Cavaliers,3,9,21,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,-3,1,1,20041115,CLE,GSW
Shot Chart Detail,0020400096,267,2544,LeBron James,1610612739,Cleveland Cavaliers,3,5,4,Made Shot,Jump Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,69,8,1,1,20041115,CLE,GSW
Shot Chart Detail,0020400096,270,2544,LeBron James,1610612739,Cleveland Cavaliers,3,4,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,194,151,1,0,20041115,CLE,GSW
Shot Chart Detail,0020400096,274,2544,LeBron James,1610612739,Cleveland Cavaliers,3,4,33,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,-1,1,0,20041115,CLE,GSW
Shot Chart Detail,0020400096,295,2544,LeBron James,1610612739,Cleveland Cavaliers,3,2,45,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,166,77,1,0,20041115,CLE,GSW
Shot Chart Detail,0020400096,312,2544,LeBron James,1610612739,Cleveland Cavaliers,3,1,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,136,206,1,0,20041115,CLE,GSW
Shot Chart Detail,0020400096,329,2544,LeBron James,1610612739,Cleveland Cavaliers,4,11,40,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,0,1,0,20041115,CLE,GSW
Shot Chart Detail,0020400096,333,2544,LeBron James,1610612739,Cleveland Cavaliers,4,11,16,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,-1,1,1,20041115,CLE,GSW
Shot Chart Detail,0020400096,439,2544,LeBron James,1610612739,Cleveland Cavaliers,4,1,26,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,148,-39,1,0,20041115,CLE,GSW
Shot Chart Detail,0020400118,20,2544,LeBron James,1610612739,Cleveland Cavaliers,1,9,22,Made Shot,Driving Finger Roll Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20041118,CHA,CLE
Shot Chart Detail,0020400118,43,2544,LeBron James,1610612739,Cleveland Cavaliers,1,6,50,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20041118,CHA,CLE
Shot Chart Detail,0020400118,60,2544,LeBron James,1610612739,Cleveland Cavaliers,1,5,42,Made Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20041118,CHA,CLE
Shot Chart Detail,0020400118,67,2544,LeBron James,1610612739,Cleveland Cavaliers,1,4,38,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20041118,CHA,CLE
Shot Chart Detail,0020400118,88,2544,LeBron James,1610612739,Cleveland Cavaliers,1,1,50,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,15,-79,132,1,0,20041118,CHA,CLE
Shot Chart Detail,0020400118,116,2544,LeBron James,1610612739,Cleveland Cavaliers,1,0,2,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-57,77,1,1,20041118,CHA,CLE
Shot Chart Detail,0020400118,178,2544,LeBron James,1610612739,Cleveland Cavaliers,2,7,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,5,258,1,1,20041118,CHA,CLE
Shot Chart Detail,0020400118,207,2544,LeBron James,1610612739,Cleveland Cavaliers,2,4,20,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,75,169,1,0,20041118,CHA,CLE
Shot Chart Detail,0020400118,235,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-214,122,1,1,20041118,CHA,CLE
Shot Chart Detail,0020400118,237,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,9,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20041118,CHA,CLE
Shot Chart Detail,0020400118,246,2544,LeBron James,1610612739,Cleveland Cavaliers,2,0,17,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-8,77,1,0,20041118,CHA,CLE
Shot Chart Detail,0020400118,248,2544,LeBron James,1610612739,Cleveland Cavaliers,2,0,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-28,258,1,0,20041118,CHA,CLE
Shot Chart Detail,0020400118,266,2544,LeBron James,1610612739,Cleveland Cavaliers,3,9,55,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,136,61,1,0,20041118,CHA,CLE
Shot Chart Detail,0020400118,338,2544,LeBron James,1610612739,Cleveland Cavaliers,3,5,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,110,156,1,0,20041118,CHA,CLE
Shot Chart Detail,0020400131,24,2544,LeBron James,1610612739,Cleveland Cavaliers,1,9,0,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-13,81,1,0,20041120,CLE,CHA
Shot Chart Detail,0020400131,29,2544,LeBron James,1610612739,Cleveland Cavaliers,1,8,18,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-10,41,1,1,20041120,CLE,CHA
Shot Chart Detail,0020400131,58,2544,LeBron James,1610612739,Cleveland Cavaliers,1,6,29,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,-6,1,1,20041120,CLE,CHA
Shot Chart Detail,0020400131,81,2544,LeBron James,1610612739,Cleveland Cavaliers,1,4,10,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-237,-24,1,0,20041120,CLE,CHA
Shot Chart Detail,0020400131,94,2544,LeBron James,1610612739,Cleveland Cavaliers,1,3,27,Missed Shot,Running Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-3,33,1,0,20041120,CLE,CHA
Shot Chart Detail,0020400131,102,2544,LeBron James,1610612739,Cleveland Cavaliers,1,2,59,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,62,127,1,1,20041120,CLE,CHA
Shot Chart Detail,0020400131,124,2544,LeBron James,1610612739,Cleveland Cavaliers,1,0,52,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-10,28,1,0,20041120,CLE,CHA
Shot Chart Detail,0020400131,125,2544,LeBron James,1610612739,Cleveland Cavaliers,1,0,52,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,26,1,1,20041120,CLE,CHA
Shot Chart Detail,0020400131,134,2544,LeBron James,1610612739,Cleveland Cavaliers,1,0,0,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,18,48,1,1,20041120,CLE,CHA
Shot Chart Detail,0020400131,143,2544,LeBron James,1610612739,Cleveland Cavaliers,2,11,10,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,-8,1,0,20041120,CLE,CHA
Shot Chart Detail,0020400131,144,2544,LeBron James,1610612739,Cleveland Cavaliers,2,11,9,Missed Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,8,1,0,20041120,CLE,CHA
Shot Chart Detail,0020400131,218,2544,LeBron James,1610612739,Cleveland Cavaliers,2,3,35,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,8,1,1,20041120,CLE,CHA
Shot Chart Detail,0020400131,234,2544,LeBron James,1610612739,Cleveland Cavaliers,2,2,1,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,10,1,1,20041120,CLE,CHA
Shot Chart Detail,0020400131,297,2544,LeBron James,1610612739,Cleveland Cavaliers,3,8,36,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,5,1,0,20041120,CLE,CHA
Shot Chart Detail,0020400131,347,2544,LeBron James,1610612739,Cleveland Cavaliers,3,4,18,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,0,1,1,20041120,CLE,CHA
Shot Chart Detail,0020400131,365,2544,LeBron James,1610612739,Cleveland Cavaliers,3,3,14,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,123,120,1,0,20041120,CLE,CHA
Shot Chart Detail,0020400131,370,2544,LeBron James,1610612739,Cleveland Cavaliers,3,2,33,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-3,10,1,1,20041120,CLE,CHA
Shot Chart Detail,0020400131,403,2544,LeBron James,1610612739,Cleveland Cavaliers,3,0,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,3,250,1,0,20041120,CLE,CHA
Shot Chart Detail,0020400131,431,2544,LeBron James,1610612739,Cleveland Cavaliers,4,9,35,Made Shot,Finger Roll Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-3,22,1,1,20041120,CLE,CHA
Shot Chart Detail,0020400131,506,2544,LeBron James,1610612739,Cleveland Cavaliers,4,3,27,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,1,1,1,20041120,CLE,CHA
Shot Chart Detail,0020400141,34,2544,LeBron James,1610612739,Cleveland Cavaliers,1,5,52,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,28,164,1,0,20041121,NYK,CLE
Shot Chart Detail,0020400141,87,2544,LeBron James,1610612739,Cleveland Cavaliers,1,0,46,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20041121,NYK,CLE
Shot Chart Detail,0020400141,97,2544,LeBron James,1610612739,Cleveland Cavaliers,2,11,47,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20041121,NYK,CLE
Shot Chart Detail,0020400141,112,2544,LeBron James,1610612739,Cleveland Cavaliers,2,10,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,192,176,1,0,20041121,NYK,CLE
Shot Chart Detail,0020400141,125,2544,LeBron James,1610612739,Cleveland Cavaliers,2,8,58,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20041121,NYK,CLE
Shot Chart Detail,0020400141,199,2544,LeBron James,1610612739,Cleveland Cavaliers,2,1,43,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20041121,NYK,CLE
Shot Chart Detail,0020400141,218,2544,LeBron James,1610612739,Cleveland Cavaliers,3,11,45,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-136,5,1,1,20041121,NYK,CLE
Shot Chart Detail,0020400141,221,2544,LeBron James,1610612739,Cleveland Cavaliers,3,11,7,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-140,46,1,0,20041121,NYK,CLE
Shot Chart Detail,0020400141,255,2544,LeBron James,1610612739,Cleveland Cavaliers,3,6,44,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20041121,NYK,CLE
Shot Chart Detail,0020400141,263,2544,LeBron James,1610612739,Cleveland Cavaliers,3,5,31,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,57,109,1,0,20041121,NYK,CLE
Shot Chart Detail,0020400141,307,2544,LeBron James,1610612739,Cleveland Cavaliers,3,0,15,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,0,1,1,20041121,NYK,CLE
Shot Chart Detail,0020400141,321,2544,LeBron James,1610612739,Cleveland Cavaliers,4,10,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-184,18,1,0,20041121,NYK,CLE
Shot Chart Detail,0020400141,366,2544,LeBron James,1610612739,Cleveland Cavaliers,4,4,13,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-105,10,1,0,20041121,NYK,CLE
Shot Chart Detail,0020400141,387,2544,LeBron James,1610612739,Cleveland Cavaliers,4,1,22,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-64,30,1,0,20041121,NYK,CLE
Shot Chart Detail,0020400141,394,2544,LeBron James,1610612739,Cleveland Cavaliers,4,0,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-218,125,1,0,20041121,NYK,CLE
Shot Chart Detail,0020400163,10,2544,LeBron James,1610612739,Cleveland Cavaliers,1,10,51,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,146,-13,1,0,20041124,CLE,DET
Shot Chart Detail,0020400163,18,2544,LeBron James,1610612739,Cleveland Cavaliers,1,9,49,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,2,1,1,20041124,CLE,DET
Shot Chart Detail,0020400163,32,2544,LeBron James,1610612739,Cleveland Cavaliers,1,7,44,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20041124,CLE,DET
Shot Chart Detail,0020400163,68,2544,LeBron James,1610612739,Cleveland Cavaliers,1,3,59,Made Shot,Jump Bank Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,29,15,1,1,20041124,CLE,DET
Shot Chart Detail,0020400163,75,2544,LeBron James,1610612739,Cleveland Cavaliers,1,3,24,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,5,1,1,20041124,CLE,DET
Shot Chart Detail,0020400163,78,2544,LeBron James,1610612739,Cleveland Cavaliers,1,2,53,Missed Shot,Finger Roll Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-13,49,1,0,20041124,CLE,DET
Shot Chart Detail,0020400163,80,2544,LeBron James,1610612739,Cleveland Cavaliers,1,2,48,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,95,118,1,1,20041124,CLE,DET
Shot Chart Detail,0020400163,96,2544,LeBron James,1610612739,Cleveland Cavaliers,1,1,0,Made Shot,Finger Roll Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,8,1,1,20041124,CLE,DET
Shot Chart Detail,0020400163,118,2544,LeBron James,1610612739,Cleveland Cavaliers,2,10,49,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,85,120,1,1,20041124,CLE,DET
Shot Chart Detail,0020400163,190,2544,LeBron James,1610612739,Cleveland Cavaliers,2,3,55,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,-6,1,1,20041124,CLE,DET
Shot Chart Detail,0020400163,242,2544,LeBron James,1610612739,Cleveland Cavaliers,3,10,15,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-140,68,1,0,20041124,CLE,DET
Shot Chart Detail,0020400163,257,2544,LeBron James,1610612739,Cleveland Cavaliers,3,8,17,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,140,53,1,0,20041124,CLE,DET
Shot Chart Detail,0020400163,268,2544,LeBron James,1610612739,Cleveland Cavaliers,3,7,23,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,10,1,1,20041124,CLE,DET
Shot Chart Detail,0020400163,277,2544,LeBron James,1610612739,Cleveland Cavaliers,3,6,38,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-11,68,1,1,20041124,CLE,DET
Shot Chart Detail,0020400163,280,2544,LeBron James,1610612739,Cleveland Cavaliers,3,6,6,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,-18,1,1,20041124,CLE,DET
Shot Chart Detail,0020400163,316,2544,LeBron James,1610612739,Cleveland Cavaliers,3,2,24,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,47,35,1,1,20041124,CLE,DET
Shot Chart Detail,0020400163,324,2544,LeBron James,1610612739,Cleveland Cavaliers,3,1,9,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,174,-23,1,0,20041124,CLE,DET
Shot Chart Detail,0020400163,329,2544,LeBron James,1610612739,Cleveland Cavaliers,3,0,44,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,90,174,1,1,20041124,CLE,DET
Shot Chart Detail,0020400163,366,2544,LeBron James,1610612739,Cleveland Cavaliers,4,8,26,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-5,248,1,1,20041124,CLE,DET
Shot Chart Detail,0020400163,369,2544,LeBron James,1610612739,Cleveland Cavaliers,4,8,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-182,171,1,1,20041124,CLE,DET
Shot Chart Detail,0020400163,377,2544,LeBron James,1610612739,Cleveland Cavaliers,4,6,49,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,-8,1,0,20041124,CLE,DET
Shot Chart Detail,0020400163,407,2544,LeBron James,1610612739,Cleveland Cavaliers,4,4,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-141,79,1,0,20041124,CLE,DET
Shot Chart Detail,0020400172,30,2544,LeBron James,1610612739,Cleveland Cavaliers,1,6,55,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,94,48,1,1,20041126,BOS,CLE
Shot Chart Detail,0020400172,62,2544,LeBron James,1610612739,Cleveland Cavaliers,1,2,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-215,128,1,0,20041126,BOS,CLE
Shot Chart Detail,0020400172,174,2544,LeBron James,1610612739,Cleveland Cavaliers,2,5,1,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,51,0,1,0,20041126,BOS,CLE
Shot Chart Detail,0020400172,203,2544,LeBron James,1610612739,Cleveland Cavaliers,2,2,17,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-149,140,1,1,20041126,BOS,CLE
Shot Chart Detail,0020400172,223,2544,LeBron James,1610612739,Cleveland Cavaliers,2,0,8,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-77,10,1,1,20041126,BOS,CLE
Shot Chart Detail,0020400172,255,2544,LeBron James,1610612739,Cleveland Cavaliers,3,8,40,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-103,199,1,0,20041126,BOS,CLE
Shot Chart Detail,0020400172,277,2544,LeBron James,1610612739,Cleveland Cavaliers,3,6,24,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-168,38,1,1,20041126,BOS,CLE
Shot Chart Detail,0020400172,286,2544,LeBron James,1610612739,Cleveland Cavaliers,3,5,25,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,21,-214,28,1,1,20041126,BOS,CLE
Shot Chart Detail,0020400172,290,2544,LeBron James,1610612739,Cleveland Cavaliers,3,4,36,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,174,48,1,1,20041126,BOS,CLE
Shot Chart Detail,0020400172,294,2544,LeBron James,1610612739,Cleveland Cavaliers,3,3,41,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,10,1,1,20041126,BOS,CLE
Shot Chart Detail,0020400172,349,2544,LeBron James,1610612739,Cleveland Cavaliers,4,10,7,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,13,1,1,20041126,BOS,CLE
